acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,id
0.0909,0.505,155847,0.944,0.00186,9,0.117,-3.169,1,0.173,150.077,4,0.874,5cihGtoKiWmMmQuF0Dt6b0
0.792,0.612,195165,0.404,0.0196,9,0.129,-9.538,0,0.0927,90.983,4,0.216,54QKnHVN3BkpqtfjbUBSCe
0.0119,0.617,238871,0.737,0.0,1,0.0571,-5.224,1,0.0321,120.033,4,0.522,5g1Q6WfBtzFSZCmTFT5R2A
0.568,0.691,187760,0.715,0.00396,1,0.094,-6.999,1,0.0274,103.083,4,0.521,4VaYbGOTt8xMmxqn5GbM4q
0.105,0.676,224160,0.516,0.0,0,0.132,-9.058,1,0.0339,116.014,4,0.353,2W6UGkV48JNQEG9y4zZYtO
0.0436,0.655,236700,0.797,0.0131,8,0.103,-5.368,0,0.0379,124.973,4,0.119,4t4QZWWjW9mMx7gqcheKJg
0.314,0.715,199412,0.72,0.0,0,0.352,-4.869,0,0.18,97.115,4,0.679,1vAD2Ku28x1X28Y8oFLcZr
0.0161,0.587,277403,0.63,0.0,4,0.341,-7.179,0,0.033,104.009,4,0.293,40W3scq3eTCRcRLPPjiETs
0.497,0.452,308000,0.411,0.0,0,0.112,-8.036,1,0.0341,127.919,4,0.271,3jj5eTJpANsi9D7kZhCM7O
0.143,0.699,178859,0.907,0.0,1,0.302,-4.661,1,0.273,96.912,4,0.859,26NyJM0Y3eXi4h07V7zQCC
0.165,0.597,215946,0.766,0.0,0,0.249,-6.631,1,0.0329,152.169,4,0.756,4myvBbtguPU6QSHbqavzo8
0.6,0.535,339308,0.484,0.0671,3,0.0917,-10.367,1,0.0463,139.971,4,0.273,2uXgaBfVcZZGnQJZe3eRHs
0.0224,0.561,197616,0.868,0.0483,4,0.337,-6.755,0,0.0305,134.991,4,0.481,6I9rUMyOOl9oGCk7NeW07A
0.0511,0.879,182600,0.805,0.000115,0,0.28,-5.098,0,0.233,127.996,4,0.627,6ZCEqqmTtVuASYfU1RjTgN
0.698,0.314,208160,0.45,0.0,3,0.13,-9.152,1,0.0316,88.142,4,0.318,3CV7SKnC6uI00NczOZWFwq
0.827,0.768,183630,0.368,3.48e-06,1,0.111,-8.579,1,0.0311,119.79,4,0.723,52Id9w2ov7p3x8LnDBN77M
0.29,0.658,190938,0.761,0.0,7,0.132,-7.846,1,0.239,96.04,4,0.748,5MbKJ4tZYxqlciCUnABi5d
0.571,0.561,205013,0.505,0.0,3,0.11,-8.796,0,0.175,117.88,4,0.203,40keWXEmkzMuuEnYChMSRJ
0.019,0.637,185000,0.743,0.000696,10,0.457,-5.893,0,0.15,126.092,4,0.286,60MsiXfuTpTTOQbnnu48Hy
0.128,0.739,193043,0.748,0.00969,5,0.101,-7.627,0,0.0805,92.03,4,0.538,2yNbr4bLTsmjSOujKUbs1n
0.544,0.661,233005,0.328,0.0,8,0.093,-12.156,1,0.169,74.791,4,0.473,1nMuTf6fcDqo3Q3t6bwUPi
0.449,0.782,199332,0.888,0.000382,9,0.265,-4.731,0,0.0767,162.946,4,0.784,3I9kJ8QJnsGar9S0iV2YiM
0.615,0.545,222867,0.82,0.0,10,0.294,-4.854,1,0.0339,118.634,4,0.922,0rcDm9dwoLMzkGTul3Z01r
0.62,0.591,238307,0.555,0.0,8,0.105,-5.411,1,0.0291,95.066,4,0.781,49bAzVeJHyIqkfb81oaij0
0.641,0.656,265560,0.225,6.32e-05,7,0.101,-11.777,1,0.0313,106.023,4,0.156,34b3PCTLUISY153eb2F72k
0.139,0.689,147795,0.731,2.64e-05,6,0.109,-4.204,1,0.115,179.998,4,0.859,1lnnVeGM84j4TxRwQdhrDc
0.538,0.478,447893,0.559,2.43e-05,7,0.286,-17.421,1,0.0472,130.531,4,0.812,1NuEJ5f0TdhoRmUUgzESjd
0.0227,0.708,222640,0.581,0.00035,1,0.197,-8.653,1,0.067,132.975,4,0.515,1jAFC6gAhOxR3hkU4is703
0.569,0.596,261107,0.654,0.0,5,0.186,-6.098,1,0.0444,98.544,4,0.501,4GHhr1bg1YH8aWYHcdW3xz
0.221,0.775,200350,0.751,0.0,0,0.502,-5.349,1,0.15,96.019,4,0.889,4fOjMrTAwhYPx6aQW6MePj
0.9,0.252,191000,0.255,0.0335,5,0.103,-12.725,0,0.0296,180.295,3,0.314,1zA1Ozy4jYSfI33TFiGuzV
0.686,0.489,200867,0.532,1.86e-05,10,0.069,-8.575,1,0.0348,116.578,4,0.313,4zmelrIUkkI3CJaO6O71Ju
0.925,0.672,148547,0.172,0.0,4,0.163,-15.262,1,0.0433,131.659,3,0.597,1N8V29IVdS4of4IZSj333v
0.182,0.653,214453,0.554,3.49e-05,0,0.102,-7.879,1,0.0295,120.032,4,0.202,5G8i85F1x4QHDAU3wAsl2I
0.681,0.725,198070,0.553,0.0761,6,0.106,-8.361,0,0.209,102.935,4,0.444,2LvxSa5vVqjWyuCT8N2LNe
0.564,0.825,201765,0.613,6.84e-06,1,0.146,-5.386,1,0.0402,102.007,4,0.577,6KtWgqqyD4XFJDdOewkg1u
0.767,0.414,148480,0.385,1.17e-05,7,0.116,-8.744,1,0.0335,72.184,4,0.374,5qvhpBT0F6byvKF3e9sTuf
0.479,0.568,270744,0.75,0.0,3,0.263,-5.049,1,0.0507,146.059,4,0.747,3ytmBbclcPtLFiJ0zBy1m8
0.587,0.863,150612,0.788,0.0,7,0.0381,-4.287,0,0.105,98.024,4,0.797,1kp0x76RDaKF3oza4MyDIX
0.883,0.641,229180,0.57,0.00177,7,0.161,-10.111,1,0.0665,79.931,4,0.569,119XDcdbad5u5bp841vUGV
0.0462,0.617,349333,0.668,0.595,9,0.105,-8.44,0,0.0407,89.99,4,0.178,0TSBh1bSJxA6sRdJAzBK3E
0.132,0.398,227520,0.925,0.0,10,0.445,-3.906,1,0.0558,174.126,4,0.804,5vb6AckN6TLi8Qa2R6yZ3v
0.00845,0.515,270667,0.957,0.0,11,0.346,-1.457,0,0.0686,93.974,4,0.583,30eh0H08O1Vmgpd46opSE3
0.261,0.506,220235,0.906,0.0,5,0.294,-2.711,1,0.051,170.088,4,0.725,7KeETMmiPdd27Dx8ZsXhfb
0.0243,0.521,212307,0.878,0.0,6,0.101,-5.906,1,0.0682,160.034,4,0.713,4fszUmgDg19V1onD2ShBTp
0.805,0.79,182509,0.141,0.0,4,0.0896,-17.751,1,0.0757,124.041,4,0.24,49jtUqIATCsOAHA1utwAwG
0.869,0.46,195200,0.307,0.0,3,0.371,-10.9,1,0.0714,75.067,4,0.473,15mFoRfeFEHFksh7UGjrvT
0.523,0.702,286862,0.458,2.82e-06,11,0.335,-8.152,1,0.0284,132.006,3,0.334,4k2GnqK74kSStdawXeHrDP
0.119,0.378,210000,0.492,1.11e-06,0,0.106,-7.101,1,0.0329,130.949,4,0.217,61NxtqUjinLD1SBup6SjQw
0.00684,0.812,170200,0.859,0.0,4,0.0439,-6.619,1,0.0719,105.004,4,0.964,60hf8p6QGVYHNbdG82DmM3
0.527,0.833,343118,0.469,0.0,9,0.19,-8.337,0,0.546,95.996,4,0.549,5TZh6RFBz3PUTP56hej65q
0.0243,0.604,254973,0.934,0.0,1,0.262,-2.81,0,0.0695,78.992,4,0.633,0GuEv8le1mXsKzx6xBiARx
0.0336,0.759,231653,0.922,0.0,2,0.114,-5.728,1,0.0783,123.995,4,0.96,3vb3xZADNMONqL7aRQLVPJ
0.89,0.674,170159,0.259,0.0,6,0.17,-11.843,0,0.046,80.53,4,0.538,2jbWBrnZ6KlPzV4fFsBCzA
0.384,0.556,234555,0.765,2.89e-05,9,0.0804,-3.099,1,0.0297,97.019,4,0.298,0xgaYRfz6pVuODV24JtZLj
0.254,0.828,158400,0.589,0.0,2,0.381,-9.123,1,0.0427,100.014,4,0.347,1JKsUN8ixt3xYzgX1q4TxS
0.974,0.214,113296,0.762,0.921,11,0.183,-7.885,0,0.0475,84.13,5,0.149,4JDLh6MLkZK4VhctGU548a
0.582,0.474,332000,0.41,0.0004,0,0.185,-10.787,1,0.0376,130.271,4,0.63,09HKlzsBtIKVnQx6KvEWUK
0.818,0.47,197329,0.376,0.0,11,0.0781,-8.938,0,0.0634,77.198,4,0.691,0RPI0T7BKbGXIEifKoyxk2
0.0417,0.901,212471,0.669,7.66e-06,10,0.0294,-4.575,0,0.148,102.006,4,0.715,4j7za6L455OH0KP1AbcFXl
0.995,0.249,115066,0.666,0.84,11,0.897,-14.702,0,0.0897,98.727,4,0.283,7FWibd5KWduF9gA0bjeIz4
0.723,0.492,46997,0.916,0.00411,8,0.952,-5.591,1,0.0869,101.232,4,0.49,16GWSNmr0deIPGIKxem8bs
0.000275,0.685,414953,0.883,0.841,0,0.44,-4.822,1,0.0365,133.016,4,0.185,2ZuiSlPG1f0zkP5lFPxzQL
0.265,0.721,184000,0.489,0.0,8,0.0563,-10.586,1,0.0504,113.8,4,0.83,5w33qLn57TiQP5hLNT2UZO
0.328,0.771,190213,0.608,0.0,11,0.128,-6.961,0,0.104,75.976,4,0.747,2SjQJKEAl0oBeyLpUFaYr9
0.108,0.896,180928,0.746,1.19e-06,7,0.139,-5.174,1,0.072,130.138,4,0.752,30096a5EMOSaF9c2aSa4TH
0.00906,0.629,249836,0.803,0.163,5,0.13,-9.496,0,0.0447,121.987,4,0.639,60NyPiutOaJ4gNg5fjGKlY
0.271,0.68,174000,0.734,0.012,2,0.105,-7.525,1,0.0372,120.017,4,0.551,45s0JsHxJHSYn5GLTXWBqR
0.523,0.471,199551,0.712,0.0,11,0.125,-5.359,1,0.122,88.019,4,0.462,2htDoSxytulCHh1sHyThmo
0.0105,0.568,309986,0.564,0.000127,6,0.0766,-8.231,1,0.0273,115.059,4,0.385,1G2AHjKnnDU40THXDMANFa
0.00895,0.516,280739,0.661,4.62e-06,11,0.371,-13.213,0,0.0956,122.111,4,0.389,5YZOudT7te0PWoaUHM87Ch
0.154,0.699,165365,0.766,1.11e-06,4,0.113,-3.523,0,0.0361,92.045,4,0.538,7gFHQpK25UEsUkOe8XnOQF
0.21,0.719,203973,0.544,2.48e-05,0,0.122,-10.526,1,0.0292,127.032,4,0.677,0R8sg8rEFSQ5Nc3Becf6c9
0.293,0.71,218449,0.618,0.0,0,0.251,-5.318,0,0.0812,85.885,4,0.621,2DBCUrj4QGthaclrPtSvgH
0.103,0.776,218819,0.884,0.0,11,0.0936,-6.083,1,0.0549,108.022,4,0.929,4zi3qS8AsPecE6HQ5Kld5c
0.044,0.329,231861,0.427,0.00194,5,0.122,-16.597,0,0.322,130.028,4,0.128,3lFMRJSxdXzhPJr9LDHu8O
0.293,0.717,231056,0.781,1.56e-05,7,0.148,-7.469,0,0.0374,140.0,4,0.78,0Y11KVVMr1fY8SoD7ycBuv
0.537,0.731,173640,0.358,0.0,4,0.0958,-10.181,0,0.0446,146.084,4,0.204,711RCib20tUqJ5Gnpx2bma
0.114,0.85,195365,0.729,0.0,1,0.673,-6.081,1,0.224,124.992,4,0.523,2BvVxQPFDpXUCRMgRrOoFF
0.315,0.879,124290,0.495,1.23e-05,9,0.102,-13.057,0,0.385,140.273,4,0.587,3wy4lqjACK8he9auUnnx8G
0.164,0.738,209500,0.448,0.0,11,0.0636,-9.706,0,0.106,86.961,4,0.331,16MKTyTBjMqeFsQwMIbW0b
0.495,0.629,219545,0.573,0.0,2,0.0908,-6.912,1,0.0309,176.019,4,0.58,0NgvWXWtGQ9PNvZGnKimAr
0.00041,0.22,266227,0.896,8.51e-05,11,0.0653,-0.885,1,0.083,135.279,4,0.18,6nCFIb0seIECUijbDpYNDu
0.0191,0.756,197967,0.511,0.0163,1,0.118,-8.167,1,0.0334,105.002,4,0.624,4wvnpuo8rJ6Z8ddujTZfbG
0.0409,0.716,212314,0.938,0.0,11,0.275,-3.537,0,0.0624,87.566,4,0.761,6f8yZmTJn4Qlp1C23CP7Rl
0.0445,0.612,207942,0.821,1.68e-06,0,0.099,-4.607,0,0.041,159.985,4,0.577,3N4w2c9zwMfLbg2SLUTf1n
0.209,0.683,207117,0.834,0.0,7,0.119,-5.186,0,0.0309,135.04,4,0.78,1iPXx1LSjHlZE7zmvNN39m
0.0491,0.516,188194,0.785,0.0,6,0.418,-6.237,0,0.0373,127.987,4,0.114,5vnw8S3qqK9zuvjX3lclOh
0.0507,0.53,193963,0.76,6.35e-05,4,0.328,-8.196,0,0.237,188.834,4,0.529,5zEq84IcyB1jzjXgXGxLdG
0.286,0.723,226207,0.717,4.18e-06,6,0.0682,-7.171,1,0.323,173.769,4,0.746,1HdUTJ28TQH0PTm65VBCC7
0.105,0.604,181220,0.643,0.000153,7,0.271,-6.781,1,0.0698,195.971,4,0.57,4Quq4PQY9dR9LtsEr6NIrk
0.00645,0.732,233427,0.775,0.0544,10,0.22,-4.616,1,0.0611,117.05,4,0.821,60mref14DIUaRjx1W7B9Gx
0.7,0.891,174372,0.392,0.0,7,0.336,-8.702,0,0.107,121.914,4,0.648,5qS4EvfBKnb40Ttixx44dR
0.0937,0.699,167866,0.951,0.0,4,0.0656,-1.283,0,0.0731,129.062,3,0.74,7g0M4fBhwh2PRxDlL4RxZN
0.065,0.806,171000,0.501,0.0,9,0.125,-7.096,0,0.168,160.03,4,0.345,4nyRXQQkM69kmaxiyCKMCr
0.0102,0.687,251500,0.822,0.004,2,0.11,-8.141,0,0.0432,108.002,4,0.578,03JhxU33YqrdneNgsBdDmS
0.149,0.634,237027,0.907,0.0,9,0.422,-2.765,1,0.0538,146.876,4,0.772,1FrbEz9LW27XebmnN3k7wa
0.616,0.561,186749,0.531,1.16e-05,8,0.193,-9.351,1,0.0341,84.066,4,0.314,1qoQ4aU99BVaCMivUdrQDU
0.0284,0.651,182222,0.82,2.5e-06,2,0.134,-3.761,1,0.132,107.951,4,0.359,1wXz7UWBy1wujZptj7AkKL
0.203,0.783,187965,0.717,1.69e-05,8,0.118,-6.036,1,0.0526,95.04,4,0.588,3kYSFMCSM0F0dsGYzdOCCr
0.275,0.765,196022,0.66,0.0,11,0.333,-7.223,0,0.459,142.084,4,0.679,2xpDjXSi0gMPkrmCxtX3MA
0.443,0.711,181395,0.572,0.0,10,0.103,-7.557,0,0.08,171.685,4,0.478,2rUo4plvwRiPuIT0xi4E3q
0.548,0.525,227573,0.674,0.912,2,0.11,-10.155,0,0.0322,93.996,4,0.0909,3DiHl8o1fNbO2dohrtcO4u
0.0972,0.706,142263,0.777,0.0712,8,0.528,-6.916,1,0.0764,128.033,4,0.693,04RK39l2Aru7jAJLFicSzd
0.451,0.612,83750,0.697,0.0,0,0.735,-8.125,1,0.0711,94.785,4,0.872,7CZ7KVLZzc83h05w3VojZc
0.783,0.392,270106,0.41,0.0767,6,0.0918,-13.01,0,0.0305,127.38,4,0.175,6mbyPe49TzLTuNSOZVGdjC
0.23,0.751,242609,0.6,0.0,6,0.201,-5.319,1,0.0539,91.989,4,0.682,7b10Z7DvLkzH9ZKfCcFMs8
0.426,0.436,401737,0.389,0.714,7,0.27,-15.923,1,0.0337,104.426,4,0.153,3q2IHSHv79KdVfUBvQkh05
0.363,0.426,154737,0.25,0.000147,6,0.157,-15.49,1,0.046,75.769,4,0.294,4imxnzeTtxqi8vOGy0iQjf
0.574,0.65,271557,0.522,0.000785,4,0.1,-9.917,0,0.0941,82.506,4,0.619,5jSsYb2otlowbQELi1HHmc
0.912,0.277,252120,0.33,0.0,2,0.103,-6.403,1,0.033,73.413,4,0.285,68TUFuS1H2OBV82uk0vEYe
0.948,0.414,240268,0.107,1.78e-06,7,0.138,-12.757,1,0.0528,209.063,4,0.475,47atDlueyxynMqpAZGHK39
0.126,0.483,169240,0.593,0.0,0,0.0924,-9.618,0,0.0373,131.99,4,0.348,2Fr1Fm6pk2esKpnqwSVWl1
0.0379,0.837,150000,0.74,2.18e-06,7,0.367,-5.511,1,0.188,119.999,4,0.728,2lmrVMEIT3CttWxw1e1CyT
0.00168,0.749,157500,0.66,0.129,6,0.421,-8.162,1,0.0462,160.017,4,0.919,6ugGo9t2LfHicLZyMqNiui
0.261,0.537,147391,0.787,0.0,9,0.0442,-5.348,1,0.0709,91.762,4,0.639,00MmQP2XdcKtdx5ZfRUClb
0.786,0.566,99161,0.409,0.111,10,0.0923,-9.348,1,0.04,117.13,4,0.587,5YdwZCrT9A5gXYpcIQYcnU
0.0728,0.704,228855,0.863,0.0,2,0.355,-4.468,0,0.0845,101.999,4,0.713,3F8FHEfdXJBMZY6Jd48QG4
0.0397,0.75,213124,0.848,0.0,7,0.132,-3.808,1,0.0551,91.931,4,0.874,4aKlQfM58EYIYETc4mEATD
0.000751,0.528,224424,0.735,0.00267,2,0.114,-12.07,1,0.0522,175.928,4,0.423,3mhkpWem93GHucQT09bID4
0.0193,0.7,216500,0.912,2.25e-06,4,0.249,-3.86,1,0.037,133.958,4,0.724,2GMWeNCFDnNTCjB6ssXW5P
0.802,0.445,227087,0.259,7.27e-05,7,0.095,-11.411,0,0.0604,115.184,4,0.295,3JSKZWIuvumOO2WNDSl9wW
0.528,0.801,143529,0.64,0.0,9,0.105,-8.878,1,0.227,101.999,4,0.493,5Il9jmp01d0KFsuopp8HO2
0.506,0.845,120961,0.525,0.0,0,0.0859,-7.9,1,0.283,92.988,4,0.641,5gIaMPdCiS34YNi5xvl7jv
0.222,0.609,221989,0.425,4.67e-06,8,0.0806,-8.554,0,0.0268,96.006,4,0.184,5YFjOuyEwukcPnOQX4d76Q
0.0805,0.48,200360,0.627,0.0,0,0.322,-6.396,1,0.0256,163.947,4,0.497,33GucQXLia3oZ5dK7TpKHh
0.722,0.585,182000,0.378,0.0,9,0.318,-6.921,1,0.0521,184.402,3,0.41,3s4LXAiDImDvPAvg9Ich5l
0.0325,0.635,221487,0.506,0.135,0,0.0639,-15.468,1,0.0413,122.134,4,0.69,34kKx1b63rAaOykrbv63Oq
0.603,0.21,166293,0.421,0.0169,7,0.165,-7.017,1,0.0334,73.627,4,0.221,11cPyejZtkE3kj5b5nufea
0.0444,0.851,247227,0.767,2.85e-05,11,0.114,-8.401,0,0.0296,110.966,4,0.919,0imafUGTLCICf6HEhZU9Jg
0.13,0.767,180619,0.692,0.0,3,0.0796,-6.663,0,0.0398,96.999,4,0.391,1UwsaPWcSPqhMbUSiYGCDP
0.134,0.455,253953,0.693,0.0,2,0.157,-4.629,1,0.0403,171.948,4,0.549,6mpRgbaT1HC5UwbI3WEAzx
0.0152,0.626,254093,0.758,0.0,5,0.14,-4.643,0,0.0436,130.047,4,0.821,1VVFJeC7AWaDcC6eCr3XqV
0.00574,0.387,258160,0.962,0.0,3,0.13,-1.95,1,0.0988,165.935,4,0.402,22VZqjjiUubIvXO4Yer28t
0.627,0.627,232480,0.59,0.000139,2,0.362,-9.842,1,0.0409,119.993,4,0.835,7EZiJoHSM3osrmKI0u8dMQ
0.776,0.65,274267,0.457,0.00416,2,0.0796,-8.8,1,0.0425,114.061,4,0.961,0sgwwQ6d89H9GZNxaTnzpg
0.419,0.759,157999,0.622,0.138,8,0.0952,-8.956,1,0.039,159.944,4,0.966,5Kk3UOcmc6uHuFIf1yI7il
0.103,0.765,182897,0.694,0.0,9,0.141,-7.284,0,0.206,145.029,4,0.734,3zvN1H55mdGSUWgJF4aBXy
0.11,0.642,236308,0.666,0.000636,2,0.108,-7.006,0,0.0351,130.0,4,0.242,2Gk2OTsCi4Mmoa99ejmV79
0.0722,0.836,126659,0.674,1.67e-05,1,0.16,-8.147,1,0.117,82.482,4,0.679,1n6oWYTLAySG1cZdXt6cHq
0.161,0.909,149395,0.651,0.0437,11,0.0923,-5.672,0,0.105,124.026,4,0.895,6j4j6iRR0Ema531o5Yxr2T
0.214,0.433,233864,0.832,0.0,5,0.184,-1.78,1,0.085,176.044,4,0.545,2m8wayjD04EOjLtJqWC4oQ
0.0505,0.686,164476,0.588,6.41e-05,7,0.113,-5.962,0,0.0374,143.008,4,0.543,4qqlAkJ1oXYrYFtX3PHmmw
0.119,0.681,142104,0.611,0.0168,1,0.126,-8.347,1,0.0794,111.979,4,0.312,5AfPEgJVQEM16l9p7dHQWT
0.611,0.533,238621,0.584,9.19e-06,4,0.406,-8.226,1,0.0618,173.936,4,0.39,2C1aztwxS4nJKIXz94Pmgs
0.26,0.622,212691,0.882,0.0,2,0.326,-5.707,1,0.0465,118.099,4,0.464,3uLge4LpCPK0rScshSixGx
0.419,0.825,138733,0.459,0.000395,1,0.254,-7.573,0,0.155,96.036,4,0.583,6IXLUuTZJrCsNNFTTCDuy0
0.898,0.483,244808,0.2,0.00396,4,0.111,-13.902,1,0.0286,131.0,4,0.111,0IYBhxkSpp0waGP04JSYBA
0.286,0.42,164804,0.484,0.0,6,0.105,-8.809,0,0.341,65.365,5,0.227,4etDHprcj7s27VzfpOkwXN
0.39,0.388,270049,0.363,0.000477,5,0.193,-11.416,0,0.0908,82.865,4,0.415,51Qa9x2q53GH5a5pCxIGyw
0.0256,0.468,157279,0.988,0.0,0,0.352,-3.981,1,0.172,135.036,4,0.334,0vyb1jsSPDfUpkzUxFFlbv
0.885,0.623,234917,0.47,0.0,10,0.15,-6.398,1,0.0327,130.088,4,0.245,08H8Uhtu4029zCrLi333eC
0.423,0.9,142527,0.837,1.19e-06,6,0.108,-5.609,0,0.045,123.054,4,0.971,4LfC9ooxPt8CMChoIO27pX
0.0628,0.75,171765,0.839,4.26e-06,6,0.268,-3.732,0,0.0517,102.018,4,0.728,21BWzd34bMiRvRwMVc1zIZ
0.0562,0.763,153443,0.693,0.0,0,0.236,-5.749,1,0.0376,122.041,4,0.72,5pGUxEWtrvnLM1cff25vwf
0.545,0.567,147069,0.454,0.892,7,0.0933,-10.842,1,0.0422,75.01,4,0.15,3YkGm3sFBBjSDMoxGPM2PZ
0.184,0.824,144828,0.879,9.76e-06,7,0.112,-4.453,0,0.242,116.004,4,0.472,6pGjG36cB0bQJ7viBUrBAm
0.529,0.68,339894,0.784,7.26e-05,2,0.118,-4.463,1,0.0499,133.451,4,0.969,7FIb5o6Q6xtGgmpJDbn49F
0.322,0.808,146054,0.534,2.3e-05,6,0.0671,-8.244,0,0.0581,102.03,4,0.875,4Kgz7slOZ2GzExJEE5IVAk
0.315,0.504,228627,0.579,0.0542,5,0.11,-7.418,0,0.0423,83.973,4,0.665,16X7VHcGISwJ93ott9RHeC
0.324,0.811,190524,0.831,0.0,0,0.0884,-8.66,1,0.297,142.968,4,0.781,1Ct4aQGQu8QaTcJVYcjaOS
0.203,0.808,126667,0.545,0.0,6,0.0291,-11.913,1,0.917,179.99,4,0.744,7t5Q7HJDbebgWou7eXjZXD
0.198,0.816,172632,0.786,0.0,0,0.793,-3.706,1,0.0555,113.973,4,0.966,56jQZL1PblqJBB3bQREp6J
0.786,0.778,207092,0.474,0.00033,9,0.0963,-8.858,0,0.0461,112.036,4,0.334,3rqYw1KzTeSBdWL43nrCkB
0.564,0.757,252176,0.553,0.000215,11,0.132,-7.427,0,0.46,169.893,4,0.608,6HKuSRB18MXkuCSVBEy1bO
0.0118,0.834,340885,0.622,0.00684,10,0.0315,-13.28,0,0.0629,113.006,4,0.226,65bzFBVLJ46no8VWJEZdKj
0.0169,0.737,468981,0.712,0.0171,1,0.0538,-5.916,1,0.0333,112.985,4,0.254,0dPzi1Wavrzmxo6tGnVXre
0.637,0.381,862147,0.484,0.0,5,0.0752,-8.207,1,0.0601,136.005,4,0.455,1aQ3fg8LGKYAGohdbpnLEs
0.0562,0.568,195747,0.884,0.0,1,0.0935,-2.511,1,0.0433,81.485,4,0.544,7lvASzU7kvCMKK9kTrjHyv
0.824,0.64,211640,0.783,0.0,7,0.193,-4.323,1,0.128,92.822,4,0.642,7kt9DWBdhxw9pABN5M3NjE
0.144,0.352,248000,0.741,0.0119,7,0.0938,-5.224,0,0.0353,160.747,4,0.246,2ySHAi6CPwpGYdsomsezWg
0.575,0.915,207692,0.486,0.00357,2,0.157,-7.799,0,0.0733,104.008,4,0.617,5hGaB69UIPMlGxinwJT0PJ
0.573,0.858,165930,0.463,0.0,6,0.0958,-12.294,1,0.304,104.884,4,0.782,5fUcOGGZnzqdfuqTB1SygT
0.0297,0.707,232362,0.62,0.00366,7,0.149,-9.578,0,0.0437,129.992,4,0.494,7b0Hoz7115EQavRSkdf9ua
0.676,0.909,137000,0.674,1.24e-05,6,0.105,-6.02,1,0.139,119.988,4,0.656,3va2EuqjoaSst3zCjxrlk0
0.0507,0.392,207333,0.931,0.0,10,0.177,-3.423,0,0.339,127.949,4,0.532,2YIOPzxiSvHVgNSgT7zfEE
0.12,0.56,228293,0.772,7.16e-06,10,0.0907,-5.569,1,0.0586,122.999,4,0.568,6yaJj0zJAZEzZ6sTB9gUKP
0.029,0.607,217600,0.748,7.72e-05,11,0.131,-5.571,1,0.0334,127.014,4,0.607,1YA0L9jeKaLHwpAIcWaqdU
0.081,0.688,172000,0.828,1.03e-05,5,0.119,-4.376,1,0.0908,143.122,4,0.391,4ipmDEthFQ91jb1rIqpdds
0.0395,0.398,239000,0.66,0.0479,4,0.122,-8.202,0,0.0511,157.417,3,0.701,1mvVKcMgKlQnD6FhzUG1P7
0.0194,0.698,110000,0.617,0.673,0,0.0926,-16.524,1,0.0892,91.749,4,0.477,47Xb6igbCe8v36gjqR9cKi
0.000502,0.635,199995,0.783,0.00517,0,0.103,-5.747,1,0.0358,136.033,4,0.823,3ynxAZzsEgOeOoeMyk3A6Y
0.0669,0.801,174501,0.567,0.000146,2,0.0909,-6.332,1,0.155,133.997,4,0.662,1Ya1He3XsuZVzq8tl3tdE9
0.666,0.607,300150,0.662,0.0,4,0.118,-6.809,1,0.193,152.04,4,0.504,7gGS5IKdrdbw3Ig2Hl22Uu
0.0106,0.701,155376,0.499,0.0,9,0.161,-8.81,0,0.0639,129.962,4,0.763,58IZyJIkxYVquo5AZuNesM
0.53,0.626,218913,0.556,2.21e-05,6,0.147,-4.89,1,0.41,92.008,4,0.47,1rHcgLKBdI6iTmAiISOzU7
0.468,0.71,175560,0.868,0.0,0,0.318,-3.414,1,0.0396,122.033,4,0.859,32YDtNZo9Cn41rbIuf2m2o
0.155,0.725,162952,0.734,1.83e-06,1,0.165,-5.371,1,0.0974,164.997,4,0.805,2EOUc3uaEoRTFjx7MqfGjR
0.584,0.671,162064,0.405,0.0,9,0.3,-9.422,0,0.423,63.618,5,0.695,3ztBC99IM3Th3L2wMpvomr
0.518,0.88,234000,0.514,0.527,4,0.22,-7.019,0,0.305,120.071,4,0.675,5od1w9UtjTx3hAzqWWN7Va
0.877,0.686,307855,0.501,0.127,0,0.373,-8.603,0,0.0298,85.051,4,0.192,78AoiWxNInVD4xfmOMAy6h
0.261,0.914,260371,0.518,0.0,1,0.0849,-10.749,0,0.376,136.934,4,0.739,1eBINVYdVFag3ICu9505EG
0.65,0.647,194656,0.418,0.000101,10,0.211,-11.002,0,0.317,159.888,4,0.435,2iCw6dOhMKKvAsptWwD0nO
0.143,0.766,193125,0.785,0.0,1,0.099,-5.397,1,0.178,160.026,4,0.565,1NDALchjnoCkQ5ZlwQcWep
0.902,0.625,242743,0.39,0.524,9,0.368,-8.953,1,0.0612,180.116,4,0.29,3vtGayvZWrMf6xyqWaFyao
0.666,0.884,138368,0.7,0.0,9,0.07,-6.405,1,0.107,109.062,4,0.909,0IduhOyJDe02VPOxpAx16J
0.284,0.761,226000,0.408,0.751,11,0.102,-13.295,0,0.0606,109.948,4,0.263,7ePaeYFMD8UzrEyK2RkRRD
0.0299,0.821,137578,0.733,0.0,6,0.277,-6.657,0,0.118,96.006,4,0.592,4X35iJP27cOAhKB0MpA1pt
0.0745,0.662,196373,0.857,0.0,2,0.194,-2.334,1,0.0574,95.015,4,0.354,7bM9NAUOnkemcKzhjZD1yf
